datetime,close,realized_volatility
2023-03-31,75.565,0.016018856483036914
2023-04-03,80.315,0.062411476211672895
2023-04-04,80.895,0.01570947368651441
2023-04-05,80.235,0.011176935551540703
2023-04-06,80.365,0.016077129764669414
2023-04-10,79.84,0.019070041408620012
2023-04-11,81.405,0.013741919863100657
2023-04-12,83.195,0.011090355680951394
2023-04-13,82.36,0.011192998256432952
2023-04-14,82.635,0.014107224204723936
2023-04-17,80.925,0.014169802718601179
2023-04-18,80.905,0.018513307144656533
2023-04-19,79.025,0.021456357578538306
2023-04-20,77.15,0.0160272931981851
2023-04-21,77.93,0.014732342787764665
2023-04-24,78.69,0.01718393344218976
2023-04-25,77.13,0.016396510038359458
2023-04-26,74.355,0.02821606491748053
2023-04-27,74.82,0.012625058118019844
2023-04-28,76.675,0.02344577385753197
2023-05-01,75.74,0.020088397311183767
2023-05-02,71.555,0.0243510160476732
2023-05-03,68.13,0.021851148902688626
2023-05-04,68.595,0.03187261897929494
2023-05-05,71.365,0.020864772714210743
2023-05-08,72.8,0.017613987391937584
2023-05-09,73.525,0.024013459909995583
2023-05-10,72.785,0.02456187800477224
2023-05-11,71.42,0.020896093469697164
2023-05-12,70.09,0.020618800333980274
2023-05-15,71.295,0.017057955371280437
2023-05-16,70.515,0.015765292086820534
2023-05-17,72.645,0.025425432442835717
2023-05-18,71.935,0.014235783918695096
2023-05-19,71.8,0.02065408374941407
2023-05-22,72.015,0.01485382564659009
2023-05-23,73.685,0.019187207970923707
2023-05-24,74.13,0.02063616778649246
2023-05-25,71.725,0.021044421540583433
2023-05-26,72.815,0.01483556557422781
2023-05-29,72.91,0.010574033331876044
2023-05-30,69.47,0.026231036059248803
2023-05-31,67.515,0.03381547344488779
2023-06-01,70.095,0.029116634669284488
2023-06-02,71.845,0.020470014495908115
2023-06-05,71.855,0.027019698155792297
2023-06-06,71.375,0.01851096576190872
2023-06-07,72.41,0.017207406290792957
2023-06-08,70.895,0.04139958026162813
2023-06-09,70.285,0.01620729095270083
2023-06-12,67.305,0.023130798884994606
2023-06-13,69.245,0.018154606912333268
2023-06-14,68.655,0.022248569559572273
2023-06-15,70.545,0.019043188724405323
2023-06-16,71.395,0.018563270052687948
2023-06-19,71.212,0.01315133475966807
2023-06-20,70.665,0.021183760611151268
2023-06-21,72.132,0.01550220235906479
2023-06-22,69.314,0.023189328974879336
2023-06-23,69.306,0.023624539646677708
2023-06-26,69.347,0.023768354540386706
2023-06-27,67.834,0.027937141394477193
2023-06-28,68.991,0.029285834583179186
2023-06-29,69.623,0.022643385177720177
2023-06-30,70.285,0.017294528049284604
2023-07-03,69.986,0.021184755178376282
2023-07-04,71.023,0.009574128061761536
2023-07-05,71.7,0.018606481957527156
2023-07-06,71.792,0.025120934416807527
2023-07-07,73.584,0.021020909485263486
2023-07-10,73.13,0.013971898133576088
2023-07-11,74.742,0.01271637840695148
2023-07-12,75.779,0.012560120345107844
2023-07-13,77.151,0.01755640549583915
2023-07-14,75.223,0.015613854890537338
2023-07-17,74.084,0.021532964953966793
2023-07-18,75.751,0.01608403800883192
2023-07-19,75.428,0.017826109776395503
2023-07-20,75.765,0.014042554605196851
2023-07-21,76.853,0.016845885215049733
2023-07-24,78.962,0.014376714798079088
2023-07-25,79.374,0.014534800298786786
2023-07-26,78.967,0.016214663243703464
2023-07-27,79.85,0.016693175100254327
2023-07-28,80.703,0.013391538438319524
2023-07-31,81.787,0.011184390152019021
2023-08-01,82.195,0.01345846104062089
2023-08-02,79.757,0.02232888111311252
2023-08-03,81.745,0.023370968803898245
2023-08-04,82.643,0.011425551496922575
2023-08-07,82.492,0.014956204963029381
2023-08-08,82.86,0.017948394001666524
2023-08-09,84.233,0.014908030616641576
2023-08-10,82.875,0.015338998505142866
2023-08-11,83.078,0.01723648168892971
2023-08-14,82.472,0.018866152100258552
2023-08-15,81.08,0.01850620226234039
2023-08-16,79.268,0.01572625460703459
2023-08-17,80.066,0.014446148305721409
2023-08-18,81.198,0.01792298381300211
2023-08-21,80.682,0.014065786629210994
2023-08-22,80.115,0.011673561230426423
2023-08-23,79.013,0.01596224055255413
2023-08-24,79.321,0.015919763069546664
2023-08-25,80.474,0.02106261693359938
2023-08-28,80.354,0.01378020927017801
2023-08-29,81.672,0.014130935880088133
2023-08-30,82.05,0.011583249616301654
2023-08-31,83.898,0.012218817447084512
2023-09-01,86.316,0.015229597152807747
2023-09-04,86.155,0.00833780347187352
2023-09-05,86.958,0.02546853810092693
2023-09-06,87.812,0.014718385336366597
2023-09-07,86.965,0.012420405859671737
2023-09-08,87.418,0.012446262263863249
2023-09-11,87.457,0.015070979631598955
2023-09-12,88.89,0.01044494733984047
2023-09-13,88.953,0.010650503232824907
2023-09-14,90.786,0.0092724518486746
2023-09-15,91.269,0.01350320519942342
2023-09-18,92.254,0.016821801732747475
2023-09-19,91.855,0.013298256418881892
2023-09-20,90.373,0.01744659303715385
2023-09-21,90.695,0.017415903869685414
2023-09-22,91.411,0.01606712243822674
2023-09-25,90.844,0.013712535216811985
2023-09-26,91.466,0.011330031987210236
2023-09-27,94.592,0.016772500554792697
2023-09-28,92.638,0.01661203704246978
2023-09-29,91.539,0.019222290683399996
2023-10-02,89.303,0.02130072350014778
2023-10-03,90.084,0.017457212982823458
2023-10-04,85.055,0.023737327515660798
2023-10-05,83.122,0.034470384648805336
2023-10-06,83.338,0.018072153246667198
2023-10-09,86.782,0.045668886683163046
2023-10-10,86.328,0.015997655968364596
2023-10-11,83.614,0.017788278429194913
2023-10-12,83.8,0.01881727051523414
2023-10-13,87.946,0.019786721478908375
2023-10-16,87.175,0.02011866702025576
2023-10-17,87.811,0.0208880929938022
2023-10-18,88.496,0.01966288466242105
2023-10-19,90.498,0.018176966704220466
2023-10-20,89.644,0.014894873751911307
2023-10-23,87.258,0.019544450210245267
2023-10-24,84.786,0.020846520474898957
2023-10-25,86.374,0.016080649517852385
2023-10-26,84.522,0.022261257630087367
2023-10-27,86.181,0.02418872998400822
2023-10-30,83.445,0.022314002784980042
2023-10-31,82.173,0.018200103742500105
2023-11-01,81.671,0.01853832422777258
2023-11-02,83.229,0.018116640591184934
2023-11-03,81.567,0.03328905938508648
2023-11-06,81.427,0.01631974168527355
2023-11-07,77.94,0.017301355176798757
2023-11-08,76.073,0.02457777095595123
2023-11-09,75.991,0.016003666905649954
2023-11-10,77.649,0.011299633725428563
2023-11-13,78.803,0.01872801427505034
2023-11-14,78.476,0.018288664363638185
2023-11-15,76.764,0.014701107210696255
2023-11-16,72.998,0.031407138123147244
2023-11-17,75.865,0.01425064812640486
2023-11-20,77.405,0.015310300842197935
2023-11-21,77.647,0.012850288075161354
2023-11-22,76.593,0.03669029433397215
2023-11-23,76.025,0.018873874406559334
2023-11-24,75.092,0.019580203622277092
2023-11-27,74.823,0.024440018805945676
2023-11-28,76.235,0.019568585966353386
2023-11-29,77.592,0.020930329072201544
2023-11-30,75.034,0.04014262771717664
2023-12-01,74.056,0.030504692397967912
2023-12-04,73.176,0.032327869102283066
2023-12-05,72.263,0.02566772655929672
2023-12-06,69.18,0.023168446916741418
2023-12-07,69.577,0.017440188280182595
2023-12-08,71.099,0.019762403854007
2023-12-11,71.385,0.017669858121232764
2023-12-12,68.642,0.019878708931038238
2023-12-13,69.789,0.01853376741808216
2023-12-14,71.685,0.01720986876685176
2023-12-15,71.632,0.017796784827737624
2023-12-18,72.663,0.02576760231735386
2023-12-19,74.005,0.01840011639944174
2023-12-20,73.43,0.01848445454974512
2023-12-21,73.679,0.01840760788293587
2023-12-22,73.279,0.016938110050454584
2023-12-26,74.923,0.02051031459198347
2023-12-27,73.578,0.012276621980407448
2023-12-28,71.677,0.023522722371576207
2023-12-29,71.137,0.019728505225908022
2024-01-02,70.196,0.03251270995108678
2024-01-03,72.821,0.025103175457905212
2024-01-04,72.17,0.021549693176772848
2024-01-05,73.745,0.014948932927674312
2024-01-08,70.869,0.02039781884076762
2024-01-09,72.014,0.021488485571284053
2024-01-10,71.134,0.02160545961969696
2024-01-11,72.263,0.021483275127993487
2024-01-12,72.628,0.025762101131582726
2024-01-15,72.381,0.012311596825985297
2024-01-16,71.802,0.02108552526898155
2024-01-17,72.726,0.016826138536577676
2024-01-18,74.001,0.016772396247732524
2024-01-19,73.751,0.01655731459034437
2024-01-22,74.76,0.01778677950256337
2024-01-23,74.679,0.017165926087749788
2024-01-24,75.608,0.01699929368829672
2024-01-25,77.371,0.014669334684632438
2024-01-26,78.285,0.021145325909304517
2024-01-29,77.127,0.011811453115503712
2024-01-30,77.94,0.020306580076166224
2024-01-31,75.899,0.017158116483401244
2024-02-01,73.938,0.04327633613712358
2024-02-02,72.252,0.025692419947949748
2024-02-05,72.923,0.019833479453839776
2024-02-06,73.562,0.014060667170452214
2024-02-07,74.211,0.00959824393233538
2024-02-08,76.509,0.014965275007269812
2024-02-09,76.618,0.013835805983192055
2024-02-12,77.09,0.015046780512239379
2024-02-13,77.843,0.016066455007040313
2024-02-14,76.637,0.015667916893490386
2024-02-15,78.186,0.01756823793900591
2024-02-16,78.755,0.01309576075933176
2024-02-19,78.731,0.008246661424678212
2024-02-20,77.67,0.014320619712121663
2024-02-21,78.488,0.011516984319297685
2024-02-22,78.876,0.012043693723510829
2024-02-23,77.009,0.016425432602033677
2024-02-26,77.944,0.014545547281850335
2024-02-27,79.012,0.010258187763709703
2024-02-28,78.76,0.018853879691141228
2024-02-29,78.468,0.015532052000633676
2024-03-01,80.101,0.016648802422469293
2024-03-04,79.01,0.014296987912687102
2024-03-05,78.438,0.026098520617936948
2024-03-06,79.317,0.014890649712123658
2024-03-07,79.12,0.01678409887112181
2024-03-08,78.088,0.017164765624526623
2024-03-11,78.262,0.015007003358501969
2024-03-12,78.155,0.012984730317973925
2024-03-13,79.713,0.014097340887677789
2024-03-14,81.156,0.013156251390007579
2024-03-15,81.094,0.012197096840621102
2024-03-18,82.839,0.012937695061111566
2024-03-19,83.122,0.012023352718373575
2024-03-20,82.02,0.012872092439107625
2024-03-21,81.387,0.012190625496843728
2024-03-22,81.349,0.010007156099316008
2024-03-25,82.479,0.011517562679643425
2024-03-26,81.756,0.011050029093785009
2024-03-27,82.158,0.009785183004965758
2024-03-28,83.565,0.008897435660741887
2024-04-01,84.352,0.01487547349307264
2024-04-02,85.789,0.012989486266344176
2024-04-03,85.975,0.009770531070260203
2024-04-04,87.157,0.013789788792251092
2024-04-05,87.024,0.012419831140661699
2024-04-08,86.805,0.02458209440364582
2024-04-09,85.551,0.010738980078403954
2024-04-10,86.458,0.016695184972548148
2024-04-11,85.765,0.014803050335690134
2024-04-12,85.632,0.015105728631319771
2024-04-15,85.762,0.016102410061211166
2024-04-16,85.394,0.01347191824093022
2024-04-17,82.926,0.019312733927688626
2024-04-18,82.558,0.015591355358092413
2024-04-19,82.79,0.031437402873776485
2024-04-22,82.746,0.014627341652336623
2024-04-23,83.984,0.016513386234553208
2024-04-24,83.402,0.011627898149929029
2024-04-25,84.321,0.012774959720349107
2024-04-26,84.229,0.009631978065109037
2024-04-29,83.204,0.014717783102974927
2024-04-30,81.972,0.019137987139502547
2024-05-01,79.54,0.022331051973492735
2024-05-02,79.458,0.014312393201768529
2024-05-03,78.362,0.010316786081171911
2024-05-06,78.986,0.013317774745166497
2024-05-07,78.65,0.013716673823266827
2024-05-08,79.488,0.015432767338388784
2024-05-09,79.826,0.0123967199301686
2024-05-10,78.414,0.010781057830954052
2024-05-13,79.359,0.011774550348245634
2024-05-14,78.577,0.014009074972020976
2024-05-15,78.981,0.016144779943413956
2024-05-16,79.434,0.013457730836428743
2024-05-17,80.077,0.011979004003086982
2024-05-20,79.707,0.012810717539158765
2024-05-21,78.665,0.015359825554917935
2024-05-22,77.704,0.013862650020285016
2024-05-23,77.412,0.015481797451049275
2024-05-24,78.236,0.012910185098677085
2024-05-26,78.212,0.0009651054453806573
2024-05-27,78.886,0.005392484079181725
2024-05-28,80.579,0.009837312996135184
2024-05-29,79.613,0.008991927840794216
2024-05-30,78.092,0.014650741137182227
2024-05-31,77.482,0.01613045667660282
2024-06-02,76.958,0.0061133007978286125
2024-06-03,74.291,0.023258882664366962
2024-06-04,73.155,0.02203577245595078
2024-06-05,74.629,0.014328157413261796
2024-06-06,75.852,0.016560146274805457
2024-06-07,75.607,0.013023059336335146
2024-06-09,75.488,0.001131096217774259
2024-06-10,78.217,0.015516445224767205
2024-06-11,78.356,0.012127366315656234
2024-06-12,78.464,0.0157103097227753
2024-06-13,77.868,0.013729978268566508
2024-06-14,78.578,0.012498486772770297
2024-06-16,78.484,0.0008556918415966347
2024-06-17,80.513,0.01439224152959123
2024-06-18,81.376,0.010816045538491158
2024-06-19,81.175,0.009077152445065483
2024-06-20,81.919,0.008288901203292372
2024-06-21,81.204,0.010606419552315253
2024-06-23,81.047,0.0015481297974043614
2024-06-24,82.222,0.013149632336926764
2024-06-25,81.276,0.010010550027493214
2024-06-26,81.206,0.014664107462938836
2024-06-27,82.36,0.011152274883643285
2024-06-28,81.97,0.011638218075780492
2024-06-30,81.893,0.001109780301654247
2024-07-01,83.787,0.012877461151629707
2024-07-02,83.422,0.01332350145814297
2024-07-03,84.031,0.012938044306776123
2024-07-04,84.311,0.008947398772677672
2024-07-05,83.691,0.011133775734097425
2024-07-07,83.489,0.0042694086766110915
2024-07-08,82.448,0.009732833661825355
2024-07-09,81.867,0.014540939557837413
2024-07-10,82.597,0.014382433732867963
2024-07-11,83.141,0.015995115427102042
2024-07-12,82.386,0.014245107756600747
2024-07-14,82.514,0.002858608570475655
2024-07-15,81.944,0.012391825584140122
2024-07-16,80.908,0.01195002834037877
2024-07-17,83.217,0.012614758775196579
2024-07-18,82.302,0.014783916831863619
2024-07-19,80.147,0.019080281823359763
2024-07-21,80.475,0.003100935339767613
2024-07-22,79.615,0.01130425065732369
2024-07-23,78.764,0.014866063481732467
2024-07-24,78.829,0.013675514732151605
2024-07-25,79.519,0.022572389860711438
2024-07-26,77.689,0.019760302402784653
2024-07-28,78.428,0.010887756924575843
2024-07-29,76.817,0.018318696657547193
2024-07-30,76.237,0.014698507990516032
2024-07-31,79.412,0.014919723611100376
2024-08-01,77.686,0.017990264203591393
2024-08-02,75.031,0.02055291225741563
2024-08-04,74.625,0.005293491560065786
2024-08-05,74.775,0.025640166449074072
2024-08-06,73.549,0.023632317828249462
2024-08-07,76.024,0.020273138742012888
2024-08-08,76.594,0.016178225144271193
2024-08-09,77.574,0.012185687633272766
2024-08-11,77.368,0.0056778907484685715
2024-08-12,79.982,0.013128577728565557
2024-08-13,79.077,0.016219109545839563
2024-08-14,77.592,0.015430178447483163
2024-08-15,78.071,0.014417576282858629
2024-08-16,76.801,0.015212273333375695
2024-08-18,76.285,0.005064710387075803
2024-08-19,74.83,0.018669983744904795
2024-08-20,74.263,0.02066864895480485
2024-08-21,72.996,0.01682572368232671
2024-08-22,74.049,0.0147853393998147
2024-08-23,75.989,0.011426254776738923
2024-08-25,76.132,0.001694532763696833
2024-08-26,77.995,0.015007441311394176
2024-08-27,76.643,0.010264930826580329
2024-08-28,75.261,0.022326046715974764
2024-08-29,76.599,0.019884554438270724
2024-08-30,74.409,0.021531681842585672
2024-09-01,73.848,0.00710994800461119
2024-09-02,74.206,0.016410160470551643
2024-09-03,70.904,0.025215282156420986
2024-09-04,69.871,0.026422223623503077
2024-09-05,69.779,0.01996438028157425
2024-09-06,68.644,0.027677256682491984
2024-09-08,68.648,0.0002709954741788914
2024-09-09,69.081,0.02039851278247923
2024-09-10,66.654,0.0345683347324307
2024-09-11,67.627,0.022925397978328495
2024-09-12,69.56,0.023032244848228148
2024-09-13,69.505,0.017652098035766485
2024-09-15,69.083,0.00587691720581182
2024-09-16,70.531,0.017387084430176027
2024-09-17,71.199,0.016115352912752824
2024-09-18,70.304,0.019093081733417828
2024-09-19,72.087,0.01889705479402058
2024-09-20,72.212,0.012212739562132752
2024-09-22,71.876,0.004205268329316672
2024-09-23,71.47,0.021187699820537236
2024-09-24,72.39,0.013452846785239775
2024-09-25,70.319,0.021420273869597
2024-09-26,68.309,0.026306162832547265
2024-09-27,69.374,0.01803190679659455
2024-09-29,68.638,0.01081252456748614
2024-09-30,68.928,0.025282931453480297
2024-10-01,71.44,0.04504651155349693
2024-10-02,71.347,0.024279153275881014
2024-10-03,74.372,0.022888421661272876
2024-10-04,74.987,0.024917112414544258
2024-10-06,74.505,0.01036949210626282
2024-10-07,78.09,0.022067503910610763
2024-10-08,74.31,0.02764615621808586
2024-10-09,73.739,0.027672644666109577
2024-10-10,75.959,0.022728491497614807
2024-10-11,75.819,0.017995333260070093
2024-10-13,74.578,0.013874067060996418
2024-10-14,72.148,0.03512911842196176
2024-10-15,71.192,0.019561382157549326
2024-10-16,70.827,0.017015666354993634
2024-10-17,70.936,0.01688747635075685
2024-10-18,69.511,0.022937985602839238
2024-10-20,69.295,0.006565782860082678
2024-10-21,70.49,0.016837646599687135
2024-10-22,71.905,0.019190959935493426
2024-10-23,71.626,0.014123350623092357
2024-10-24,70.901,0.019350096584573998
2024-10-25,72.171,0.014135031347038451
2024-10-27,69.197,0.043178864184350366
2024-10-28,68.372,0.023173685108401985
2024-10-29,67.853,0.017781346294400358
2024-10-30,69.323,0.018076206969150608
2024-10-31,70.948,0.021999907285133298
2024-11-01,69.703,0.017741449737927868
2024-11-03,70.839,0.016308104161673637
2024-11-04,71.745,0.014933305995308897
2024-11-05,72.33,0.014015090520466124
2024-11-06,71.961,0.027833997143499697
2024-11-07,72.406,0.01596942294017
2024-11-08,70.646,0.016782177966667762
2024-11-10,70.407,0.00282311702077105
2024-11-11,68.322,0.01753758581198909
2024-11-12,68.178,0.01639447467113477
2024-11-13,68.128,0.020421042182748074
2024-11-14,68.698,0.015785602037697695
2024-11-15,67.153,0.01755717630348368
2024-11-17,66.949,0.003118043678469083
2024-11-18,69.135,0.018504022766541908
2024-11-19,69.5,0.01780542636059224
2024-11-20,69.203,0.01192489217304949
2024-11-21,70.287,0.012098381924888851
2024-11-22,71.357,0.01700163097810429
2024-11-24,71.427,0.0026647889555754
2024-11-25,68.776,0.018177528037289392
2024-11-26,68.984,0.017668230998634835
2024-11-27,68.908,0.016280394630800055
2024-11-28,68.961,0.011035983612578015
2024-11-29,68.186,0.01995376267576661
